Území,Typ ceny,Očištění,Země,Měsíce,Ukazatel,value
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2007,Obrat zboží (v mil. Kč),357714.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2007,Vývoz (meziroční index),114.3
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2007,Dovoz (meziroční index),114.2
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2007,Obrat zboží (meziroční index),114.2
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2007,"Vývoz (v mil. Kč, FOB)",179618.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2007,"Dovoz (v mil. Kč, CIF)",175037.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2007,Bilance (v mil. Kč),4581.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2007,Obrat zboží (v mil. Kč),354655.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2007,Vývoz (meziroční index),112.7
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2007,Dovoz (meziroční index),114.8
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2007,Obrat zboží (meziroční index),113.7
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2006,"Vývoz (v mil. Kč, FOB)",166217.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2006,"Dovoz (v mil. Kč, CIF)",174091.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2006,Bilance (v mil. Kč),-7874.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2006,Obrat zboží (v mil. Kč),340308.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2006,Vývoz (meziroční index),107.6
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2006,Dovoz (meziroční index),108.2
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2006,Obrat zboží (meziroční index),107.9
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2006,"Vývoz (v mil. Kč, FOB)",204913.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2006,"Dovoz (v mil. Kč, CIF)",203122.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2006,Bilance (v mil. Kč),1791.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2006,Obrat zboží (v mil. Kč),408035.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2006,Vývoz (meziroční index),111.7
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2006,Dovoz (meziroční index),110.3
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2006,Obrat zboží (meziroční index),111.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2006,"Vývoz (v mil. Kč, FOB)",202065.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2006,"Dovoz (v mil. Kč, CIF)",203762.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2006,Bilance (v mil. Kč),-1697.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2006,Obrat zboží (v mil. Kč),405826.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2006,Vývoz (meziroční index),117.1
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2006,Dovoz (meziroční index),116.9
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2006,Obrat zboží (meziroční index),117.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2006,"Vývoz (v mil. Kč, FOB)",180016.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2006,"Dovoz (v mil. Kč, CIF)",177151.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2006,Bilance (v mil. Kč),2865.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2006,Obrat zboží (v mil. Kč),357168.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2006,Vývoz (meziroční index),105.8
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2006,Dovoz (meziroční index),104.8
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2006,Obrat zboží (meziroční index),105.3
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2006,"Vývoz (v mil. Kč, FOB)",162698.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2006,"Dovoz (v mil. Kč, CIF)",165562.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2006,Bilance (v mil. Kč),-2864.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2006,Obrat zboží (v mil. Kč),328259.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2006,Vývoz (meziroční index),106.6
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2006,Dovoz (meziroční index),104.5
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2006,Obrat zboží (meziroční index),105.5
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2006,"Vývoz (v mil. Kč, FOB)",158905.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2006,"Dovoz (v mil. Kč, CIF)",163178.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2006,Bilance (v mil. Kč),-4273.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2006,Obrat zboží (v mil. Kč),322083.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2006,Vývoz (meziroční index),111.9
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2006,Dovoz (meziroční index),112.5
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2006,Obrat zboží (meziroční index),112.2
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2006,"Vývoz (v mil. Kč, FOB)",179173.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2006,"Dovoz (v mil. Kč, CIF)",175587.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2006,Bilance (v mil. Kč),3586.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2006,Obrat zboží (v mil. Kč),354760.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2006,Vývoz (meziroční index),106.9
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2006,Dovoz (meziroční index),108.4
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2006,Obrat zboží (meziroční index),107.6
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2006,"Vývoz (v mil. Kč, FOB)",178101.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2006,"Dovoz (v mil. Kč, CIF)",178256.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2006,Bilance (v mil. Kč),-155.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2006,Obrat zboží (v mil. Kč),356357.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2006,Vývoz (meziroční index),113.4
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2006,Dovoz (meziroční index),116.1
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2006,Obrat zboží (meziroční index),114.7
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2006,"Vývoz (v mil. Kč, FOB)",159002.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2006,"Dovoz (v mil. Kč, CIF)",163790.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2006,Bilance (v mil. Kč),-4788.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2006,Obrat zboží (v mil. Kč),322793.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2006,Vývoz (meziroční index),101.7
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2006,Dovoz (meziroční index),102.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2006,Obrat zboží (meziroční index),101.9
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2006,"Vývoz (v mil. Kč, FOB)",182558.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2006,"Dovoz (v mil. Kč, CIF)",177144.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2006,Bilance (v mil. Kč),5414.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2006,Obrat zboží (v mil. Kč),359701.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2006,Vývoz (meziroční index),119.1
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2006,Dovoz (meziroční index),119.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2006,Obrat zboží (meziroční index),119.1
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2006,"Vývoz (v mil. Kč, FOB)",158032.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2006,"Dovoz (v mil. Kč, CIF)",155109.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2006,Bilance (v mil. Kč),2923.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2006,Obrat zboží (v mil. Kč),313141.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2006,Vývoz (meziroční index),113.6
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2006,Dovoz (meziroční index),115.1
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2006,Obrat zboží (meziroční index),114.4
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2006,"Vývoz (v mil. Kč, FOB)",159373.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2006,"Dovoz (v mil. Kč, CIF)",152501.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2006,Bilance (v mil. Kč),6872.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2006,Obrat zboží (v mil. Kč),311874.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2006,Vývoz (meziroční index),117.7
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2006,Dovoz (meziroční index),120.1
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2006,Obrat zboží (meziroční index),118.8
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2005,"Vývoz (v mil. Kč, FOB)",154462.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2005,"Dovoz (v mil. Kč, CIF)",160946.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2005,Bilance (v mil. Kč),-6484.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2005,Obrat zboží (v mil. Kč),315409.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2005,Vývoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2005,Dovoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2005,Obrat zboží (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2005,"Vývoz (v mil. Kč, FOB)",183396.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2005,"Dovoz (v mil. Kč, CIF)",184179.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2005,Bilance (v mil. Kč),-783.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2005,Obrat zboží (v mil. Kč),367576.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2005,Vývoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2005,Dovoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2005,Obrat zboží (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2005,"Vývoz (v mil. Kč, FOB)",172537.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2005,"Dovoz (v mil. Kč, CIF)",174312.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2005,Bilance (v mil. Kč),-1775.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2005,Obrat zboží (v mil. Kč),346849.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2005,Vývoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2005,Dovoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2005,Obrat zboží (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2005,"Vývoz (v mil. Kč, FOB)",170174.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2005,"Dovoz (v mil. Kč, CIF)",169003.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2005,Bilance (v mil. Kč),1171.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2005,Obrat zboží (v mil. Kč),339176.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2005,Vývoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2005,Dovoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2005,Obrat zboží (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2005,"Vývoz (v mil. Kč, FOB)",152575.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2005,"Dovoz (v mil. Kč, CIF)",158507.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2005,Bilance (v mil. Kč),-5932.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2005,Obrat zboží (v mil. Kč),311083.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2005,Vývoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2005,Dovoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2005,Obrat zboží (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2005,"Vývoz (v mil. Kč, FOB)",141994.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2005,"Dovoz (v mil. Kč, CIF)",145005.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2005,Bilance (v mil. Kč),-3011.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2005,Obrat zboží (v mil. Kč),286998.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2005,Vývoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2005,Dovoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2005,Obrat zboží (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2005,"Vývoz (v mil. Kč, FOB)",167598.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2005,"Dovoz (v mil. Kč, CIF)",161958.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2005,Bilance (v mil. Kč),5640.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2005,Obrat zboží (v mil. Kč),329555.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2005,Vývoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2005,Dovoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2005,Obrat zboží (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2005,"Vývoz (v mil. Kč, FOB)",157044.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2005,"Dovoz (v mil. Kč, CIF)",153539.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2005,Bilance (v mil. Kč),3505.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2005,Obrat zboží (v mil. Kč),310582.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2005,Vývoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2005,Dovoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2005,Obrat zboží (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2005,"Vývoz (v mil. Kč, FOB)",156276.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2005,"Dovoz (v mil. Kč, CIF)",160588.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2005,Bilance (v mil. Kč),-4312.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2005,Obrat zboží (v mil. Kč),316864.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2005,Vývoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2005,Dovoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2005,Obrat zboží (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2005,"Vývoz (v mil. Kč, FOB)",153227.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2005,"Dovoz (v mil. Kč, CIF)",148880.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2005,Bilance (v mil. Kč),4347.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2005,Obrat zboží (v mil. Kč),302107.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2005,Vývoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2005,Dovoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2005,Obrat zboží (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2005,"Vývoz (v mil. Kč, FOB)",139059.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2005,"Dovoz (v mil. Kč, CIF)",134708.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2005,Bilance (v mil. Kč),4351.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2005,Obrat zboží (v mil. Kč),273766.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2005,Vývoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2005,Dovoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2005,Obrat zboží (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2005,"Vývoz (v mil. Kč, FOB)",135449.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2005,"Dovoz (v mil. Kč, CIF)",127001.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2005,Bilance (v mil. Kč),8448.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2005,Obrat zboží (v mil. Kč),262450.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2005,Vývoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2005,Dovoz (meziroční index),
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2005,Obrat zboží (meziroční index),
