Území,Měsíce,Typ ceny,Očištění,Země,Ukazatel,value
Česko,prosinec 2024,Běžné ceny,Bez očištění,Španělsko,Vývoz (meziroční index),116.7134683283
Česko,prosinec 2024,Běžné ceny,Bez očištění,Španělsko,Dovoz (meziroční index),107.0455506336
Česko,prosinec 2024,Běžné ceny,Bez očištění,Španělsko,Obrat zboží (meziroční index),112.0410115301
Česko,prosinec 2024,Běžné ceny,Bez očištění,Šrí Lanka,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Šrí Lanka,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Šrí Lanka,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Šrí Lanka,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Šrí Lanka,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Šrí Lanka,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Šrí Lanka,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Švédsko,"Vývoz (v mil. Kč, FOB)",4766.042006
Česko,prosinec 2024,Běžné ceny,Bez očištění,Švédsko,"Dovoz (v mil. Kč, CIF)",3020.55516
Česko,prosinec 2024,Běžné ceny,Bez očištění,Švédsko,Bilance (v mil. Kč),1745.486846
Česko,prosinec 2024,Běžné ceny,Bez očištění,Švédsko,Obrat zboží (v mil. Kč),7786.597166
Česko,prosinec 2024,Běžné ceny,Bez očištění,Švédsko,Vývoz (meziroční index),100.0050316188
Česko,prosinec 2024,Běžné ceny,Bez očištění,Švédsko,Dovoz (meziroční index),98.9113933241
Česko,prosinec 2024,Běžné ceny,Bez očištění,Švédsko,Obrat zboží (meziroční index),99.5779316357
Česko,prosinec 2024,Běžné ceny,Bez očištění,Švýcarsko,"Vývoz (v mil. Kč, FOB)",5257.460115
Česko,prosinec 2024,Běžné ceny,Bez očištění,Švýcarsko,"Dovoz (v mil. Kč, CIF)",3204.779607
Česko,prosinec 2024,Běžné ceny,Bez očištění,Švýcarsko,Bilance (v mil. Kč),2052.680508
Česko,prosinec 2024,Běžné ceny,Bez očištění,Švýcarsko,Obrat zboží (v mil. Kč),8462.239722
Česko,prosinec 2024,Běžné ceny,Bez očištění,Švýcarsko,Vývoz (meziroční index),91.8252589383
Česko,prosinec 2024,Běžné ceny,Bez očištění,Švýcarsko,Dovoz (meziroční index),111.5844848658
Česko,prosinec 2024,Běžné ceny,Bez očištění,Švýcarsko,Obrat zboží (meziroční index),98.4259364334
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tádžikistán,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tádžikistán,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tádžikistán,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tádžikistán,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tádžikistán,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tádžikistán,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tádžikistán,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Thajsko,"Vývoz (v mil. Kč, FOB)",360.77558
Česko,prosinec 2024,Běžné ceny,Bez očištění,Thajsko,"Dovoz (v mil. Kč, CIF)",2430.330315
Česko,prosinec 2024,Běžné ceny,Bez očištění,Thajsko,Bilance (v mil. Kč),-2069.554735
Česko,prosinec 2024,Běžné ceny,Bez očištění,Thajsko,Obrat zboží (v mil. Kč),2791.105895
Česko,prosinec 2024,Běžné ceny,Bez očištění,Thajsko,Vývoz (meziroční index),109.912860347
Česko,prosinec 2024,Běžné ceny,Bez očištění,Thajsko,Dovoz (meziroční index),151.809890127
Česko,prosinec 2024,Běžné ceny,Bez očištění,Thajsko,Obrat zboží (meziroční index),144.6812326921
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tchaj-wan,"Vývoz (v mil. Kč, FOB)",710.135039
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tchaj-wan,"Dovoz (v mil. Kč, CIF)",2041.028709
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tchaj-wan,Bilance (v mil. Kč),-1330.89367
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tchaj-wan,Obrat zboží (v mil. Kč),2751.163748
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tchaj-wan,Vývoz (meziroční index),169.6500161938
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tchaj-wan,Dovoz (meziroční index),110.358921262
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tchaj-wan,Obrat zboží (meziroční index),121.301681618
Česko,prosinec 2024,Běžné ceny,Bez očištění,Togo,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Togo,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Togo,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Togo,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Togo,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Togo,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Togo,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tokelau,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tokelau,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tokelau,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tokelau,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tokelau,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tokelau,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tokelau,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tonga,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tonga,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tonga,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tonga,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tonga,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tonga,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tonga,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Trinidad a Tobago,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Trinidad a Tobago,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Trinidad a Tobago,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Trinidad a Tobago,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Trinidad a Tobago,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Trinidad a Tobago,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Trinidad a Tobago,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tunisko,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tunisko,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tunisko,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tunisko,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tunisko,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tunisko,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tunisko,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Turecko,"Vývoz (v mil. Kč, FOB)",7731.805998
Česko,prosinec 2024,Běžné ceny,Bez očištění,Turecko,"Dovoz (v mil. Kč, CIF)",4857.842891
Česko,prosinec 2024,Běžné ceny,Bez očištění,Turecko,Bilance (v mil. Kč),2873.963107
Česko,prosinec 2024,Běžné ceny,Bez očištění,Turecko,Obrat zboží (v mil. Kč),12589.648889
Česko,prosinec 2024,Běžné ceny,Bez očištění,Turecko,Vývoz (meziroční index),150.1607597594
Česko,prosinec 2024,Běžné ceny,Bez očištění,Turecko,Dovoz (meziroční index),135.0655775374
Česko,prosinec 2024,Běžné ceny,Bez očištění,Turecko,Obrat zboží (meziroční index),143.9528719378
Česko,prosinec 2024,Běžné ceny,Bez očištění,Turkmenistán,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Turkmenistán,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Turkmenistán,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Turkmenistán,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Turkmenistán,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Turkmenistán,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Turkmenistán,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tuvalu,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tuvalu,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tuvalu,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tuvalu,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tuvalu,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tuvalu,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Tuvalu,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uganda,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uganda,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uganda,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uganda,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uganda,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uganda,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uganda,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Ukrajina,"Vývoz (v mil. Kč, FOB)",5704.571938
Česko,prosinec 2024,Běžné ceny,Bez očištění,Ukrajina,"Dovoz (v mil. Kč, CIF)",2552.682155
Česko,prosinec 2024,Běžné ceny,Bez očištění,Ukrajina,Bilance (v mil. Kč),3151.889783
Česko,prosinec 2024,Běžné ceny,Bez očištění,Ukrajina,Obrat zboží (v mil. Kč),8257.254093
Česko,prosinec 2024,Běžné ceny,Bez očištění,Ukrajina,Vývoz (meziroční index),188.7341934641
Česko,prosinec 2024,Běžné ceny,Bez očištění,Ukrajina,Dovoz (meziroční index),126.2089451716
Česko,prosinec 2024,Běžné ceny,Bez očištění,Ukrajina,Obrat zboží (meziroční index),163.66791143
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uruguay,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uruguay,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uruguay,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uruguay,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uruguay,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uruguay,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uruguay,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uzbekistán,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uzbekistán,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uzbekistán,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uzbekistán,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uzbekistán,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uzbekistán,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Uzbekistán,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vánoční ostrov,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vánoční ostrov,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vánoční ostrov,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vánoční ostrov,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vánoční ostrov,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vánoční ostrov,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vánoční ostrov,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vanuatu,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vanuatu,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vanuatu,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vanuatu,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vanuatu,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vanuatu,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vanuatu,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vietnam,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vietnam,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vietnam,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vietnam,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vietnam,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vietnam,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Vietnam,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Volné moře,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Volné moře,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Volné moře,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Volné moře,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Volné moře,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Volné moře,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Volné moře,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Východní Timor,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Východní Timor,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Východní Timor,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Východní Timor,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Východní Timor,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Východní Timor,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Východní Timor,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Wallis a Futuna,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Wallis a Futuna,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Wallis a Futuna,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Wallis a Futuna,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Wallis a Futuna,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Wallis a Futuna,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Wallis a Futuna,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Zambie,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Zambie,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Zambie,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Zambie,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Zambie,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Zambie,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Zambie,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Západní Sahara,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Západní Sahara,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Západní Sahara,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Západní Sahara,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Západní Sahara,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Západní Sahara,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Západní Sahara,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu se zeměmi mimo Unii,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu se zeměmi mimo Unii,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu se zeměmi mimo Unii,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu se zeměmi mimo Unii,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu se zeměmi mimo Unii,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu se zeměmi mimo Unii,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu se zeměmi mimo Unii,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu uvnitř Unie,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu uvnitř Unie,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu uvnitř Unie,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu uvnitř Unie,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu uvnitř Unie,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu uvnitř Unie,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu uvnitř Unie,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu se zeměmi mimo Unii,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu se zeměmi mimo Unii,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu se zeměmi mimo Unii,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu se zeměmi mimo Unii,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu se zeměmi mimo Unii,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu se zeměmi mimo Unii,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu se zeměmi mimo Unii,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu uvnitř Unie,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu uvnitř Unie,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu uvnitř Unie,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu uvnitř Unie,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu uvnitř Unie,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu uvnitř Unie,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu uvnitř Unie,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Zimbabwe,"Vývoz (v mil. Kč, FOB)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Zimbabwe,"Dovoz (v mil. Kč, CIF)",
Česko,prosinec 2024,Běžné ceny,Bez očištění,Zimbabwe,Bilance (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Zimbabwe,Obrat zboží (v mil. Kč),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Zimbabwe,Vývoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Zimbabwe,Dovoz (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Zimbabwe,Obrat zboží (meziroční index),
Česko,prosinec 2024,Běžné ceny,Bez očištění,Svět bez 50 vybraných zemí,"Vývoz (v mil. Kč, FOB)",15557.213505
Česko,prosinec 2024,Běžné ceny,Bez očištění,Svět bez 50 vybraných zemí,"Dovoz (v mil. Kč, CIF)",15757.42924
Česko,prosinec 2024,Běžné ceny,Bez očištění,Svět bez 50 vybraných zemí,Bilance (v mil. Kč),-200.215735
Česko,prosinec 2024,Běžné ceny,Bez očištění,Svět bez 50 vybraných zemí,Obrat zboží (v mil. Kč),31314.642745
Česko,prosinec 2024,Běžné ceny,Bez očištění,Svět bez 50 vybraných zemí,Vývoz (meziroční index),116.9673791076
Česko,prosinec 2024,Běžné ceny,Bez očištění,Svět bez 50 vybraných zemí,Dovoz (meziroční index),132.1286628923
Česko,prosinec 2024,Běžné ceny,Bez očištění,Svět bez 50 vybraných zemí,Obrat zboží (meziroční index),124.134931039
