Stát,Roky,Odvětví ekonomické činnosti,Velkost zpravodajské jednotky,Ukazatel,value
Česko,2023,L - Činnosti v oblasti nemovitostí,500 až 999 zaměstnanců,Nepřímé náklady - sociální požitky,
Česko,2023,L - Činnosti v oblasti nemovitostí,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,
Česko,2023,L - Činnosti v oblasti nemovitostí,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,
Česko,2023,L - Činnosti v oblasti nemovitostí,500 až 999 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,
Česko,2023,L - Činnosti v oblasti nemovitostí,500 až 999 zaměstnanců,Nepřímé náklady - daně a dotace,
Česko,2023,L - Činnosti v oblasti nemovitostí,1 000 a více zaměstnanců,Náklady práce celkem,
Česko,2023,L - Činnosti v oblasti nemovitostí,1 000 a více zaměstnanců,Přímé náklady celkem,
Česko,2023,L - Činnosti v oblasti nemovitostí,1 000 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,
Česko,2023,L - Činnosti v oblasti nemovitostí,1 000 a více zaměstnanců,Přímé náklady - náhrady mzdy,
Česko,2023,L - Činnosti v oblasti nemovitostí,1 000 a více zaměstnanců,Nepřímé náklady - sociální požitky,
Česko,2023,L - Činnosti v oblasti nemovitostí,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,
Česko,2023,L - Činnosti v oblasti nemovitostí,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,
Česko,2023,L - Činnosti v oblasti nemovitostí,1 000 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,
Česko,2023,L - Činnosti v oblasti nemovitostí,1 000 a více zaměstnanců,Nepřímé náklady - daně a dotace,
Česko,2023,"M - Profesní, vědecké a technické činnosti",Celkem zaměstnanců,Náklady práce celkem,71851.5516559196
Česko,2023,"M - Profesní, vědecké a technické činnosti",Celkem zaměstnanců,Přímé náklady celkem,52296.181836748
Česko,2023,"M - Profesní, vědecké a technické činnosti",Celkem zaměstnanců,Přímé náklady - mzdy za vykonanou práci,47052.7998216548
Česko,2023,"M - Profesní, vědecké a technické činnosti",Celkem zaměstnanců,Přímé náklady - náhrady mzdy,5243.3820150932
Česko,2023,"M - Profesní, vědecké a technické činnosti",Celkem zaměstnanců,Nepřímé náklady - sociální požitky,591.7905786979
Česko,2023,"M - Profesní, vědecké a technické činnosti",Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,17699.475812609
Česko,2023,"M - Profesní, vědecké a technické činnosti",Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,898.4500860904
Česko,2023,"M - Profesní, vědecké a technické činnosti",Celkem zaměstnanců,Nepřímé náklady - personální náklady/výdaje,390.7470420177
Česko,2023,"M - Profesní, vědecké a technické činnosti",Celkem zaměstnanců,Nepřímé náklady - daně a dotace,-25.0937002434
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 až 9 zaměstnanců,Náklady práce celkem,41613.7924580849
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 až 9 zaměstnanců,Přímé náklady celkem,30655.8348537004
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 až 9 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,28048.5095356043
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 až 9 zaměstnanců,Přímé náklady - náhrady mzdy,2607.325318096
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 až 9 zaměstnanců,Nepřímé náklady - sociální požitky,174.4475266291
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,10335.5730434315
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,266.1592653252
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 až 9 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,228.9012425608
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 až 9 zaměstnanců,Nepřímé náklady - daně a dotace,-47.1234735621
Česko,2023,"M - Profesní, vědecké a technické činnosti",10 až 19 zaměstnanců,Náklady práce celkem,58695.2794967197
Česko,2023,"M - Profesní, vědecké a technické činnosti",10 až 19 zaměstnanců,Přímé náklady celkem,42750.8640177457
Česko,2023,"M - Profesní, vědecké a technické činnosti",10 až 19 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,38394.8293501287
Česko,2023,"M - Profesní, vědecké a technické činnosti",10 až 19 zaměstnanců,Přímé náklady - náhrady mzdy,4356.0346676171
Česko,2023,"M - Profesní, vědecké a technické činnosti",10 až 19 zaměstnanců,Nepřímé náklady - sociální požitky,470.6392248085
Česko,2023,"M - Profesní, vědecké a technické činnosti",10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,14478.4850031093
Česko,2023,"M - Profesní, vědecké a technické činnosti",10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,702.2026941089
Česko,2023,"M - Profesní, vědecké a technické činnosti",10 až 19 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,318.8676165183
Česko,2023,"M - Profesní, vědecké a technické činnosti",10 až 19 zaměstnanců,Nepřímé náklady - daně a dotace,-25.7790595709
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 a více zaměstnanců,Náklady práce celkem,89040.2090844829
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 a více zaměstnanců,Přímé náklady celkem,64621.7735823783
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,57928.2168271202
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 a více zaměstnanců,Přímé náklady - náhrady mzdy,6693.5567552581
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 a více zaměstnanců,Nepřímé náklady - sociální požitky,817.7867873854
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,21888.6496783549
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,1243.2054081435
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,483.0201502061
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 a více zaměstnanců,Nepřímé náklady - daně a dotace,-14.2265219852
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 až 49 zaměstnanců,Náklady práce celkem,76812.4115778909
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 až 49 zaměstnanců,Přímé náklady celkem,56053.9451950812
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 až 49 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,50328.9519898304
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 až 49 zaměstnanců,Přímé náklady - náhrady mzdy,5724.9932052508
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 až 49 zaměstnanců,Nepřímé náklady - sociální požitky,637.081974648
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,18989.1392825992
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,850.5617989954
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 až 49 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,340.9374897984
Česko,2023,"M - Profesní, vědecké a technické činnosti",20 až 49 zaměstnanců,Nepřímé náklady - daně a dotace,-59.2541632313
Česko,2023,"M - Profesní, vědecké a technické činnosti",50 až 99 zaměstnanců,Náklady práce celkem,87181.3377457011
Česko,2023,"M - Profesní, vědecké a technické činnosti",50 až 99 zaměstnanců,Přímé náklady celkem,63557.3071011213
Česko,2023,"M - Profesní, vědecké a technické činnosti",50 až 99 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,56971.5240523572
Česko,2023,"M - Profesní, vědecké a technické činnosti",50 až 99 zaměstnanců,Přímé náklady - náhrady mzdy,6585.783048764
Česko,2023,"M - Profesní, vědecké a technické činnosti",50 až 99 zaměstnanců,Nepřímé náklady - sociální požitky,779.8880945721
Česko,2023,"M - Profesní, vědecké a technické činnosti",50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,21347.5812056785
Česko,2023,"M - Profesní, vědecké a technické činnosti",50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,1158.4074426413
Česko,2023,"M - Profesní, vědecké a technické činnosti",50 až 99 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,338.8672186529
Česko,2023,"M - Profesní, vědecké a technické činnosti",50 až 99 zaměstnanců,Nepřímé náklady - daně a dotace,-0.7133169649
Česko,2023,"M - Profesní, vědecké a technické činnosti",100 až 249 zaměstnanců,Náklady práce celkem,92294.3195653874
Česko,2023,"M - Profesní, vědecké a technické činnosti",100 až 249 zaměstnanců,Přímé náklady celkem,67082.3265526547
Česko,2023,"M - Profesní, vědecké a technické činnosti",100 až 249 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,60527.1115767697
Česko,2023,"M - Profesní, vědecké a technické činnosti",100 až 249 zaměstnanců,Přímé náklady - náhrady mzdy,6555.214975885
Česko,2023,"M - Profesní, vědecké a technické činnosti",100 až 249 zaměstnanců,Nepřímé náklady - sociální požitky,679.2003546996
Česko,2023,"M - Profesní, vědecké a technické činnosti",100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,22470.2139036558
Česko,2023,"M - Profesní, vědecké a technické činnosti",100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,1622.9672989584
Česko,2023,"M - Profesní, vědecké a technické činnosti",100 až 249 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,439.6011121797
Česko,2023,"M - Profesní, vědecké a technické činnosti",100 až 249 zaměstnanců,Nepřímé náklady - daně a dotace,0.0103432393
Česko,2023,"M - Profesní, vědecké a technické činnosti",250 až 499 zaměstnanců,Náklady práce celkem,88323.4496794228
Česko,2023,"M - Profesní, vědecké a technické činnosti",250 až 499 zaměstnanců,Přímé náklady celkem,64045.576621005
Česko,2023,"M - Profesní, vědecké a technické činnosti",250 až 499 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,57187.2095351152
Česko,2023,"M - Profesní, vědecké a technické činnosti",250 až 499 zaměstnanců,Přímé náklady - náhrady mzdy,6858.3670858899
Česko,2023,"M - Profesní, vědecké a technické činnosti",250 až 499 zaměstnanců,Nepřímé náklady - sociální požitky,846.6032189462
Česko,2023,"M - Profesní, vědecké a technické činnosti",250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,21922.9927605959
Česko,2023,"M - Profesní, vědecké a technické činnosti",250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,932.4764466899
Česko,2023,"M - Profesní, vědecké a technické činnosti",250 až 499 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,575.8006321858
Česko,2023,"M - Profesní, vědecké a technické činnosti",250 až 499 zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,"M - Profesní, vědecké a technické činnosti",500 až 999 zaměstnanců,Náklady práce celkem,104361.8470948281
Česko,2023,"M - Profesní, vědecké a technické činnosti",500 až 999 zaměstnanců,Přímé náklady celkem,75887.2668627375
Česko,2023,"M - Profesní, vědecké a technické činnosti",500 až 999 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,67607.0388810818
Česko,2023,"M - Profesní, vědecké a technické činnosti",500 až 999 zaměstnanců,Přímé náklady - náhrady mzdy,8280.2279816557
Česko,2023,"M - Profesní, vědecké a technické činnosti",500 až 999 zaměstnanců,Nepřímé náklady - sociální požitky,770.930315322
Česko,2023,"M - Profesní, vědecké a technické činnosti",500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,25832.1129727696
Česko,2023,"M - Profesní, vědecké a technické činnosti",500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,1168.6508450025
Česko,2023,"M - Profesní, vědecké a technické činnosti",500 až 999 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,703.0196233555
Česko,2023,"M - Profesní, vědecké a technické činnosti",500 až 999 zaměstnanců,Nepřímé náklady - daně a dotace,-0.133524359
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 000 a více zaměstnanců,Náklady práce celkem,93722.1507481963
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 000 a více zaměstnanců,Přímé náklady celkem,66519.7215752967
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 000 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,59387.9176169697
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 000 a více zaměstnanců,Přímé náklady - náhrady mzdy,7131.803958327
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 000 a více zaměstnanců,Nepřímé náklady - sociální požitky,1659.6970971391
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,22871.8324698189
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,1982.3619239499
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 000 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,700.2360158628
Česko,2023,"M - Profesní, vědecké a technické činnosti",1 000 a více zaměstnanců,Nepřímé náklady - daně a dotace,-11.6983338711
Česko,2023,N - Administrativní a podpůrné činnosti,Celkem zaměstnanců,Náklady práce celkem,39525.586970447
Česko,2023,N - Administrativní a podpůrné činnosti,Celkem zaměstnanců,Přímé náklady celkem,29063.4990562769
Česko,2023,N - Administrativní a podpůrné činnosti,Celkem zaměstnanců,Přímé náklady - mzdy za vykonanou práci,26036.5395423072
Česko,2023,N - Administrativní a podpůrné činnosti,Celkem zaměstnanců,Přímé náklady - náhrady mzdy,3026.9595139696
Česko,2023,N - Administrativní a podpůrné činnosti,Celkem zaměstnanců,Nepřímé náklady - sociální požitky,311.239321268
Česko,2023,N - Administrativní a podpůrné činnosti,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,9862.0083265411
Česko,2023,N - Administrativní a podpůrné činnosti,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,487.0456718609
Česko,2023,N - Administrativní a podpůrné činnosti,Celkem zaměstnanců,Nepřímé náklady - personální náklady/výdaje,272.4264899315
Česko,2023,N - Administrativní a podpůrné činnosti,Celkem zaměstnanců,Nepřímé náklady - daně a dotace,-470.6318954314
